Station ID,Time,In,Out
375,2017-09-14 20:00:00,1,1
375,2017-09-14 22:00:00,0,0
375,2017-09-15 00:00:00,0,0
375,2017-09-15 02:00:00,0,0
375,2017-09-15 04:00:00,0,0
375,2017-09-15 06:00:00,0,2
375,2017-09-15 08:00:00,2,3
375,2017-09-15 10:00:00,1,0
375,2017-09-15 12:00:00,1,2
375,2017-09-15 14:00:00,1,2
375,2017-09-15 16:00:00,3,3
375,2017-09-15 18:00:00,2,2
375,2017-09-15 20:00:00,1,1
375,2017-09-15 22:00:00,0,1
375,2017-09-16 00:00:00,0,0
375,2017-09-16 02:00:00,0,0
375,2017-09-16 04:00:00,0,0
375,2017-09-16 06:00:00,0,2
375,2017-09-16 08:00:00,3,3
375,2017-09-16 10:00:00,1,0
375,2017-09-16 12:00:00,1,2
375,2017-09-16 14:00:00,1,1
375,2017-09-16 16:00:00,2,2
375,2017-09-16 18:00:00,3,2
375,2017-09-16 20:00:00,1,1
375,2017-09-16 22:00:00,0,1
375,2017-09-17 00:00:00,0,0
375,2017-09-17 02:00:00,0,0
375,2017-09-17 04:00:00,0,0
375,2017-09-17 06:00:00,0,2
375,2017-09-17 08:00:00,3,3
375,2017-09-17 10:00:00,1,0
375,2017-09-17 12:00:00,1,2
375,2017-09-17 14:00:00,1,1
375,2017-09-17 16:00:00,2,2
375,2017-09-17 18:00:00,2,2
375,2017-09-17 20:00:00,1,0
375,2017-09-17 22:00:00,0,0
375,2017-09-18 00:00:00,0,0
375,2017-09-18 02:00:00,0,0
375,2017-09-18 04:00:00,0,0
375,2017-09-18 06:00:00,0,2
375,2017-09-18 08:00:00,2,3
375,2017-09-18 10:00:00,1,1
375,2017-09-18 12:00:00,1,2
375,2017-09-18 14:00:00,2,1
375,2017-09-18 16:00:00,2,2
375,2017-09-18 18:00:00,2,2
375,2017-09-18 20:00:00,1,0
375,2017-09-18 22:00:00,0,0
375,2017-09-19 00:00:00,0,0
375,2017-09-19 02:00:00,0,0
375,2017-09-19 04:00:00,0,0
375,2017-09-19 06:00:00,0,2
375,2017-09-19 08:00:00,3,3
375,2017-09-19 10:00:00,2,1
375,2017-09-19 12:00:00,1,2
375,2017-09-19 14:00:00,2,1
375,2017-09-19 16:00:00,2,3
375,2017-09-19 18:00:00,2,1
375,2017-09-19 20:00:00,0,0
375,2017-09-19 22:00:00,0,0
376,2017-09-10 00:00:00,0,0
376,2017-09-10 02:00:00,0,0
376,2017-09-10 04:00:00,0,0
376,2017-09-10 06:00:00,2,1
376,2017-09-10 08:00:00,15,5
376,2017-09-10 10:00:00,4,2
376,2017-09-10 12:00:00,5,4
376,2017-09-10 14:00:00,7,6
376,2017-09-10 16:00:00,4,14
376,2017-09-10 18:00:00,2,7
376,2017-09-10 20:00:00,1,2
376,2017-09-10 22:00:00,1,1
376,2017-09-11 00:00:00,0,1
376,2017-09-11 02:00:00,0,0
376,2017-09-11 04:00:00,0,0
376,2017-09-11 06:00:00,2,1
376,2017-09-11 08:00:00,16,5
376,2017-09-11 10:00:00,4,2
376,2017-09-11 12:00:00,5,5
376,2017-09-11 14:00:00,7,5
376,2017-09-11 16:00:00,4,15
376,2017-09-11 18:00:00,2,7
376,2017-09-11 20:00:00,1,1
376,2017-09-11 22:00:00,1,1
376,2017-09-12 00:00:00,0,1
376,2017-09-12 02:00:00,0,0
376,2017-09-12 04:00:00,0,0
376,2017-09-12 06:00:00,2,1
376,2017-09-12 08:00:00,16,4
376,2017-09-12 10:00:00,4,2
376,2017-09-12 12:00:00,6,5
376,2017-09-12 14:00:00,7,6
376,2017-09-12 16:00:00,4,14
376,2017-09-12 18:00:00,3,8
376,2017-09-12 20:00:00,1,1
376,2017-09-12 22:00:00,1,1
376,2017-09-13 00:00:00,0,1
376,2017-09-13 02:00:00,0,0
376,2017-09-13 04:00:00,0,0
376,2017-09-13 06:00:00,2,1
376,2017-09-13 08:00:00,17,4
376,2017-09-13 10:00:00,4,3
376,2017-09-13 12:00:00,6,5
376,2017-09-13 14:00:00,7,6
376,2017-09-13 16:00:00,5,14
376,2017-09-13 18:00:00,3,7
376,2017-09-13 20:00:00,1,1
376,2017-09-13 22:00:00,1,1
376,2017-09-14 00:00:00,0,1
376,2017-09-14 02:00:00,1,0
376,2017-09-14 04:00:00,0,0
376,2017-09-14 06:00:00,2,1
376,2017-09-14 08:00:00,16,4
376,2017-09-14 10:00:00,4,3
376,2017-09-14 12:00:00,5,6
376,2017-09-14 14:00:00,7,6
376,2017-09-14 16:00:00,6,14
376,2017-09-14 18:00:00,3,8
376,2017-09-14 20:00:00,1,1
376,2017-09-14 22:00:00,1,1
376,2017-09-15 00:00:00,0,1
376,2017-09-15 02:00:00,1,0
376,2017-09-15 04:00:00,0,0
376,2017-09-15 06:00:00,2,1
376,2017-09-15 08:00:00,15,4
376,2017-09-15 10:00:00,3,3
376,2017-09-15 12:00:00,6,7
376,2017-09-15 14:00:00,8,6
376,2017-09-15 16:00:00,5,14
376,2017-09-15 18:00:00,4,8
376,2017-09-15 20:00:00,1,1
376,2017-09-15 22:00:00,1,1
376,2017-09-16 00:00:00,0,1
376,2017-09-16 02:00:00,1,0
376,2017-09-16 04:00:00,0,0
376,2017-09-16 06:00:00,2,1
376,2017-09-16 08:00:00,16,4
376,2017-09-16 10:00:00,3,3
376,2017-09-16 12:00:00,8,9
376,2017-09-16 14:00:00,9,6
376,2017-09-16 16:00:00,5,15
376,2017-09-16 18:00:00,4,9
376,2017-09-16 20:00:00,1,1
376,2017-09-16 22:00:00,1,1
376,2017-09-17 00:00:00,0,1
376,2017-09-17 02:00:00,1,0
376,2017-09-17 04:00:00,0,0
376,2017-09-17 06:00:00,2,1
376,2017-09-17 08:00:00,16,5
376,2017-09-17 10:00:00,4,4
376,2017-09-17 12:00:00,8,9
376,2017-09-17 14:00:00,8,7
376,2017-09-17 16:00:00,6,17
376,2017-09-17 18:00:00,4,7
376,2017-09-17 20:00:00,0,1
376,2017-09-17 22:00:00,1,1
376,2017-09-18 00:00:00,0,0
376,2017-09-18 02:00:00,1,0
376,2017-09-18 04:00:00,0,0
376,2017-09-18 06:00:00,2,1
376,2017-09-18 08:00:00,16,5
376,2017-09-18 10:00:00,5,4
376,2017-09-18 12:00:00,8,9
376,2017-09-18 14:00:00,7,7
376,2017-09-18 16:00:00,7,18
376,2017-09-18 18:00:00,4,8
376,2017-09-18 20:00:00,0,2
376,2017-09-18 22:00:00,1,1
376,2017-09-19 00:00:00,0,0
376,2017-09-19 02:00:00,1,0
376,2017-09-19 04:00:00,0,0
376,2017-09-19 06:00:00,2,1
376,2017-09-19 08:00:00,16,5
376,2017-09-19 10:00:00,5,4
376,2017-09-19 12:00:00,9,10
376,2017-09-19 14:00:00,8,7
376,2017-09-19 16:00:00,7,19
376,2017-09-19 18:00:00,4,8
376,2017-09-19 20:00:00,0,2
376,2017-09-19 22:00:00,1,1
377,2017-09-10 00:00:00,1,1
377,2017-09-10 02:00:00,1,2
377,2017-09-10 04:00:00,0,0
377,2017-09-10 06:00:00,0,1
377,2017-09-10 08:00:00,2,7
377,2017-09-10 10:00:00,3,1
377,2017-09-10 12:00:00,2,2
377,2017-09-10 14:00:00,1,2
377,2017-09-10 16:00:00,7,1
377,2017-09-10 18:00:00,6,2
377,2017-09-10 20:00:00,1,3
377,2017-09-10 22:00:00,1,3
377,2017-09-11 00:00:00,1,1
377,2017-09-11 02:00:00,1,2
377,2017-09-11 04:00:00,0,0
377,2017-09-11 06:00:00,0,1
377,2017-09-11 08:00:00,3,7
377,2017-09-11 10:00:00,3,2
377,2017-09-11 12:00:00,2,3
377,2017-09-11 14:00:00,1,2
377,2017-09-11 16:00:00,7,1
377,2017-09-11 18:00:00,6,3
377,2017-09-11 20:00:00,1,2
377,2017-09-11 22:00:00,1,3
377,2017-09-12 00:00:00,1,0
377,2017-09-12 02:00:00,1,2
377,2017-09-12 04:00:00,0,0
377,2017-09-12 06:00:00,0,1
377,2017-09-12 08:00:00,3,8
377,2017-09-12 10:00:00,3,2
377,2017-09-12 12:00:00,2,2
377,2017-09-12 14:00:00,2,2
377,2017-09-12 16:00:00,7,1
377,2017-09-12 18:00:00,5,2
377,2017-09-12 20:00:00,1,1
377,2017-09-12 22:00:00,1,2
377,2017-09-13 00:00:00,0,0
377,2017-09-13 02:00:00,1,1
377,2017-09-13 04:00:00,0,0
377,2017-09-13 06:00:00,0,1
377,2017-09-13 08:00:00,2,7
377,2017-09-13 10:00:00,3,2
377,2017-09-13 12:00:00,2,2
377,2017-09-13 14:00:00,2,2
377,2017-09-13 16:00:00,6,1
377,2017-09-13 18:00:00,7,2
377,2017-09-13 20:00:00,1,1
377,2017-09-13 22:00:00,1,2
377,2017-09-14 00:00:00,0,0
377,2017-09-14 02:00:00,1,1
377,2017-09-14 04:00:00,0,0
377,2017-09-14 06:00:00,0,1
377,2017-09-14 08:00:00,2,8
377,2017-09-14 10:00:00,3,2
377,2017-09-14 12:00:00,2,2
377,2017-09-14 14:00:00,2,2
377,2017-09-14 16:00:00,6,2
377,2017-09-14 18:00:00,7,2
377,2017-09-14 20:00:00,1,1
377,2017-09-14 22:00:00,1,2
377,2017-09-15 00:00:00,1,1
377,2017-09-15 02:00:00,1,1
377,2017-09-15 04:00:00,0,0
377,2017-09-15 06:00:00,0,1
377,2017-09-15 08:00:00,2,7
377,2017-09-15 10:00:00,3,2
377,2017-09-15 12:00:00,2,2
377,2017-09-15 14:00:00,2,2
377,2017-09-15 16:00:00,6,2
377,2017-09-15 18:00:00,7,2
377,2017-09-15 20:00:00,0,0
377,2017-09-15 22:00:00,0,1
377,2017-09-16 00:00:00,0,0
377,2017-09-16 02:00:00,1,1
377,2017-09-16 04:00:00,0,1
377,2017-09-16 06:00:00,0,1
377,2017-09-16 08:00:00,2,7
377,2017-09-16 10:00:00,3,2
377,2017-09-16 12:00:00,2,2
377,2017-09-16 14:00:00,2,2
377,2017-09-16 16:00:00,7,2
377,2017-09-16 18:00:00,7,3
377,2017-09-16 20:00:00,1,1
377,2017-09-16 22:00:00,0,1
377,2017-09-17 00:00:00,0,0
377,2017-09-17 02:00:00,0,0
377,2017-09-17 04:00:00,0,1
377,2017-09-17 06:00:00,0,1
377,2017-09-17 08:00:00,2,7
377,2017-09-17 10:00:00,3,2
377,2017-09-17 12:00:00,2,3
377,2017-09-17 14:00:00,2,3
377,2017-09-17 16:00:00,8,2
377,2017-09-17 18:00:00,7,2
377,2017-09-17 20:00:00,1,1
377,2017-09-17 22:00:00,0,1
377,2017-09-18 00:00:00,1,0
377,2017-09-18 02:00:00,0,0
377,2017-09-18 04:00:00,0,1
377,2017-09-18 06:00:00,0,1
377,2017-09-18 08:00:00,2,7
377,2017-09-18 10:00:00,2,1
377,2017-09-18 12:00:00,2,3
377,2017-09-18 14:00:00,2,3
377,2017-09-18 16:00:00,8,3
377,2017-09-18 18:00:00,9,2
377,2017-09-18 20:00:00,1,1
377,2017-09-18 22:00:00,1,1
377,2017-09-19 00:00:00,1,0
377,2017-09-19 02:00:00,0,0
377,2017-09-19 04:00:00,0,1
377,2017-09-19 06:00:00,0,1
377,2017-09-19 08:00:00,1,7
377,2017-09-19 10:00:00,3,1
377,2017-09-19 12:00:00,2,3
377,2017-09-19 14:00:00,1,3
377,2017-09-19 16:00:00,8,3
377,2017-09-19 18:00:00,9,3
377,2017-09-19 20:00:00,1,1
377,2017-09-19 22:00:00,1,1
378,2017-09-10 00:00:00,1,1
378,2017-09-10 02:00:00,0,0
378,2017-09-10 04:00:00,0,0
378,2017-09-10 06:00:00,1,1
378,2017-09-10 08:00:00,7,3
378,2017-09-10 10:00:00,8,4
378,2017-09-10 12:00:00,4,3
378,2017-09-10 14:00:00,4,6
378,2017-09-10 16:00:00,4,6
378,2017-09-10 18:00:00,4,9
378,2017-09-10 20:00:00,2,3
378,2017-09-10 22:00:00,2,2
378,2017-09-11 00:00:00,1,1
378,2017-09-11 02:00:00,1,0
378,2017-09-11 04:00:00,0,0
378,2017-09-11 06:00:00,1,1
378,2017-09-11 08:00:00,7,3
378,2017-09-11 10:00:00,8,5
378,2017-09-11 12:00:00,3,3
378,2017-09-11 14:00:00,5,6
378,2017-09-11 16:00:00,4,6
378,2017-09-11 18:00:00,4,8
378,2017-09-11 20:00:00,2,3
378,2017-09-11 22:00:00,1,2
378,2017-09-12 00:00:00,1,1
378,2017-09-12 02:00:00,1,0
378,2017-09-12 04:00:00,0,0
378,2017-09-12 06:00:00,1,1
378,2017-09-12 08:00:00,8,3
378,2017-09-12 10:00:00,7,5
378,2017-09-12 12:00:00,3,3
378,2017-09-12 14:00:00,5,5
378,2017-09-12 16:00:00,4,6
378,2017-09-12 18:00:00,4,8
378,2017-09-12 20:00:00,2,2
378,2017-09-12 22:00:00,2,2
378,2017-09-13 00:00:00,1,1
378,2017-09-13 02:00:00,1,1
378,2017-09-13 04:00:00,0,0
378,2017-09-13 06:00:00,1,1
378,2017-09-13 08:00:00,8,3
378,2017-09-13 10:00:00,7,5
378,2017-09-13 12:00:00,3,3
378,2017-09-13 14:00:00,5,6
378,2017-09-13 16:00:00,4,6
378,2017-09-13 18:00:00,3,7
378,2017-09-13 20:00:00,1,1
378,2017-09-13 22:00:00,2,1
378,2017-09-14 00:00:00,1,1
378,2017-09-14 02:00:00,1,1
378,2017-09-14 04:00:00,0,0
378,2017-09-14 06:00:00,1,1
378,2017-09-14 08:00:00,8,3
378,2017-09-14 10:00:00,7,5
378,2017-09-14 12:00:00,4,3
378,2017-09-14 14:00:00,5,6
378,2017-09-14 16:00:00,3,6
378,2017-09-14 18:00:00,3,6
378,2017-09-14 20:00:00,1,0
378,2017-09-14 22:00:00,2,1
378,2017-09-15 00:00:00,1,1
378,2017-09-15 02:00:00,0,0
378,2017-09-15 04:00:00,0,0
378,2017-09-15 06:00:00,1,1
378,2017-09-15 08:00:00,7,3
378,2017-09-15 10:00:00,6,4
378,2017-09-15 12:00:00,4,3
378,2017-09-15 14:00:00,5,6
378,2017-09-15 16:00:00,3,5
378,2017-09-15 18:00:00,3,6
378,2017-09-15 20:00:00,1,1
378,2017-09-15 22:00:00,1,1
378,2017-09-16 00:00:00,0,0
378,2017-09-16 02:00:00,0,0
378,2017-09-16 04:00:00,0,0
378,2017-09-16 06:00:00,2,0
378,2017-09-16 08:00:00,8,4
378,2017-09-16 10:00:00,7,4
378,2017-09-16 12:00:00,4,3
378,2017-09-16 14:00:00,5,7
378,2017-09-16 16:00:00,2,6
378,2017-09-16 18:00:00,3,6
378,2017-09-16 20:00:00,1,1
378,2017-09-16 22:00:00,1,1
378,2017-09-17 00:00:00,0,0
378,2017-09-17 02:00:00,1,0
378,2017-09-17 04:00:00,0,0
378,2017-09-17 06:00:00,2,0
378,2017-09-17 08:00:00,8,5
378,2017-09-17 10:00:00,7,4
378,2017-09-17 12:00:00,3,3
378,2017-09-17 14:00:00,4,6
378,2017-09-17 16:00:00,2,6
378,2017-09-17 18:00:00,3,4
378,2017-09-17 20:00:00,1,1
378,2017-09-17 22:00:00,1,0
378,2017-09-18 00:00:00,0,0
378,2017-09-18 02:00:00,1,1
378,2017-09-18 04:00:00,0,0
378,2017-09-18 06:00:00,2,0
378,2017-09-18 08:00:00,7,4
378,2017-09-18 10:00:00,6,3
378,2017-09-18 12:00:00,5,4
378,2017-09-18 14:00:00,4,6
378,2017-09-18 16:00:00,3,6
378,2017-09-18 18:00:00,3,5
378,2017-09-18 20:00:00,1,1
378,2017-09-18 22:00:00,1,0
378,2017-09-19 00:00:00,1,0
378,2017-09-19 02:00:00,1,0
378,2017-09-19 04:00:00,0,0
378,2017-09-19 06:00:00,2,1
378,2017-09-19 08:00:00,8,5
378,2017-09-19 10:00:00,6,3
378,2017-09-19 12:00:00,5,3
378,2017-09-19 14:00:00,4,7
378,2017-09-19 16:00:00,4,8
378,2017-09-19 18:00:00,3,7
378,2017-09-19 20:00:00,1,1
378,2017-09-19 22:00:00,0,0
379,2017-09-10 00:00:00,0,0
379,2017-09-10 02:00:00,0,0
379,2017-09-10 04:00:00,0,0
379,2017-09-10 06:00:00,1,4
379,2017-09-10 08:00:00,4,7
379,2017-09-10 10:00:00,5,7
379,2017-09-10 12:00:00,5,5
379,2017-09-10 14:00:00,5,6
379,2017-09-10 16:00:00,7,4
379,2017-09-10 18:00:00,6,5
379,2017-09-10 20:00:00,2,2
379,2017-09-10 22:00:00,1,0
379,2017-09-11 00:00:00,0,0
379,2017-09-11 02:00:00,0,0
379,2017-09-11 04:00:00,0,0
379,2017-09-11 06:00:00,2,4
379,2017-09-11 08:00:00,4,6
379,2017-09-11 10:00:00,4,6
379,2017-09-11 12:00:00,5,5
379,2017-09-11 14:00:00,5,6
379,2017-09-11 16:00:00,7,4
379,2017-09-11 18:00:00,6,5
379,2017-09-11 20:00:00,2,2
379,2017-09-11 22:00:00,1,0
379,2017-09-12 00:00:00,0,0
379,2017-09-12 02:00:00,0,0
379,2017-09-12 04:00:00,0,0
379,2017-09-12 06:00:00,2,4
379,2017-09-12 08:00:00,4,7
379,2017-09-12 10:00:00,5,6
379,2017-09-12 12:00:00,6,6
379,2017-09-12 14:00:00,5,6
379,2017-09-12 16:00:00,7,5
379,2017-09-12 18:00:00,6,5
379,2017-09-12 20:00:00,2,2
379,2017-09-12 22:00:00,1,0
379,2017-09-13 00:00:00,0,0
379,2017-09-13 02:00:00,0,0
379,2017-09-13 04:00:00,0,0
379,2017-09-13 06:00:00,2,4
379,2017-09-13 08:00:00,4,7
379,2017-09-13 10:00:00,4,5
379,2017-09-13 12:00:00,7,7
379,2017-09-13 14:00:00,5,6
379,2017-09-13 16:00:00,6,5
379,2017-09-13 18:00:00,5,5
379,2017-09-13 20:00:00,2,2
379,2017-09-13 22:00:00,1,0
379,2017-09-14 00:00:00,0,0
379,2017-09-14 02:00:00,0,0
379,2017-09-14 04:00:00,0,0
379,2017-09-14 06:00:00,2,3
379,2017-09-14 08:00:00,5,7
379,2017-09-14 10:00:00,5,6
379,2017-09-14 12:00:00,7,7
379,2017-09-14 14:00:00,5,6
379,2017-09-14 16:00:00,7,5
379,2017-09-14 18:00:00,6,5
379,2017-09-14 20:00:00,2,2
379,2017-09-14 22:00:00,1,0
379,2017-09-15 00:00:00,0,0
379,2017-09-15 02:00:00,0,0
379,2017-09-15 04:00:00,0,0
379,2017-09-15 06:00:00,2,3
379,2017-09-15 08:00:00,5,8
379,2017-09-15 10:00:00,5,5
379,2017-09-15 12:00:00,6,7
379,2017-09-15 14:00:00,6,6
379,2017-09-15 16:00:00,6,5
379,2017-09-15 18:00:00,6,5
379,2017-09-15 20:00:00,2,2
379,2017-09-15 22:00:00,1,0
379,2017-09-16 00:00:00,0,0
379,2017-09-16 02:00:00,0,0
379,2017-09-16 04:00:00,0,0
379,2017-09-16 06:00:00,2,3
379,2017-09-16 08:00:00,5,9
379,2017-09-16 10:00:00,5,5
379,2017-09-16 12:00:00,7,7
379,2017-09-16 14:00:00,6,6
379,2017-09-16 16:00:00,6,4
379,2017-09-16 18:00:00,7,5
379,2017-09-16 20:00:00,2,1
379,2017-09-16 22:00:00,1,0
379,2017-09-17 00:00:00,0,0
379,2017-09-17 02:00:00,0,0
379,2017-09-17 04:00:00,0,0
379,2017-09-17 06:00:00,3,3
379,2017-09-17 08:00:00,5,9
379,2017-09-17 10:00:00,4,4
379,2017-09-17 12:00:00,6,6
379,2017-09-17 14:00:00,5,5
379,2017-09-17 16:00:00,6,6
379,2017-09-17 18:00:00,6,5
379,2017-09-17 20:00:00,2,1
379,2017-09-17 22:00:00,1,0
379,2017-09-18 00:00:00,0,0
379,2017-09-18 02:00:00,0,0
379,2017-09-18 04:00:00,0,0
379,2017-09-18 06:00:00,2,3
379,2017-09-18 08:00:00,6,9
379,2017-09-18 10:00:00,5,5
379,2017-09-18 12:00:00,8,6
379,2017-09-18 14:00:00,5,6
379,2017-09-18 16:00:00,6,6
379,2017-09-18 18:00:00,7,5
379,2017-09-18 20:00:00,2,1
379,2017-09-18 22:00:00,1,1
379,2017-09-19 00:00:00,0,0
379,2017-09-19 02:00:00,0,0
379,2017-09-19 04:00:00,0,0
379,2017-09-19 06:00:00,2,3
379,2017-09-19 08:00:00,6,10
379,2017-09-19 10:00:00,5,5
379,2017-09-19 12:00:00,7,6
379,2017-09-19 14:00:00,4,6
379,2017-09-19 16:00:00,6,6
379,2017-09-19 18:00:00,7,5
379,2017-09-19 20:00:00,2,1
379,2017-09-19 22:00:00,1,1
380,2017-09-10 00:00:00,0,0
380,2017-09-10 02:00:00,0,0
380,2017-09-10 04:00:00,0,0
380,2017-09-10 06:00:00,1,0
380,2017-09-10 08:00:00,10,1
380,2017-09-10 10:00:00,1,1
380,2017-09-10 12:00:00,2,1
380,2017-09-10 14:00:00,1,2
380,2017-09-10 16:00:00,2,4
380,2017-09-10 18:00:00,2,9
380,2017-09-10 20:00:00,1,1
380,2017-09-10 22:00:00,0,0
380,2017-09-11 00:00:00,0,0
380,2017-09-11 02:00:00,0,0
380,2017-09-11 04:00:00,0,0
380,2017-09-11 06:00:00,1,0
380,2017-09-11 08:00:00,10,1
380,2017-09-11 10:00:00,2,1
380,2017-09-11 12:00:00,2,1
380,2017-09-11 14:00:00,1,2
380,2017-09-11 16:00:00,2,4
380,2017-09-11 18:00:00,2,8
380,2017-09-11 20:00:00,1,1
380,2017-09-11 22:00:00,0,0
380,2017-09-12 00:00:00,0,0
380,2017-09-12 02:00:00,0,0
380,2017-09-12 04:00:00,0,0
380,2017-09-12 06:00:00,2,0
380,2017-09-12 08:00:00,10,1
380,2017-09-12 10:00:00,2,2
380,2017-09-12 12:00:00,2,1
380,2017-09-12 14:00:00,1,2
380,2017-09-12 16:00:00,2,5
380,2017-09-12 18:00:00,2,8
380,2017-09-12 20:00:00,1,1
380,2017-09-12 22:00:00,0,0
380,2017-09-13 00:00:00,0,0
380,2017-09-13 02:00:00,0,0
380,2017-09-13 04:00:00,0,0
380,2017-09-13 06:00:00,2,0
380,2017-09-13 08:00:00,11,1
380,2017-09-13 10:00:00,1,1
380,2017-09-13 12:00:00,2,1
380,2017-09-13 14:00:00,2,3
380,2017-09-13 16:00:00,2,5
380,2017-09-13 18:00:00,2,8
380,2017-09-13 20:00:00,1,1
380,2017-09-13 22:00:00,0,0
380,2017-09-14 00:00:00,0,0
380,2017-09-14 02:00:00,0,0
380,2017-09-14 04:00:00,0,0
380,2017-09-14 06:00:00,2,0
380,2017-09-14 08:00:00,10,1
380,2017-09-14 10:00:00,1,2
380,2017-09-14 12:00:00,2,1
380,2017-09-14 14:00:00,1,2
380,2017-09-14 16:00:00,2,5
380,2017-09-14 18:00:00,2,6
380,2017-09-14 20:00:00,0,1
380,2017-09-14 22:00:00,0,0
380,2017-09-15 00:00:00,0,0
380,2017-09-15 02:00:00,0,0
380,2017-09-15 04:00:00,0,0
380,2017-09-15 06:00:00,3,0
380,2017-09-15 08:00:00,10,1
380,2017-09-15 10:00:00,1,1
380,2017-09-15 12:00:00,2,2
380,2017-09-15 14:00:00,2,2
380,2017-09-15 16:00:00,2,5
380,2017-09-15 18:00:00,3,6
380,2017-09-15 20:00:00,0,0
380,2017-09-15 22:00:00,0,0
380,2017-09-16 00:00:00,0,0
380,2017-09-16 02:00:00,0,1
380,2017-09-16 04:00:00,0,0
380,2017-09-16 06:00:00,4,0
380,2017-09-16 08:00:00,10,1
380,2017-09-16 10:00:00,1,1
380,2017-09-16 12:00:00,2,2
380,2017-09-16 14:00:00,2,3
380,2017-09-16 16:00:00,2,6
380,2017-09-16 18:00:00,2,6
380,2017-09-16 20:00:00,1,1
380,2017-09-16 22:00:00,0,0
380,2017-09-17 00:00:00,0,0
380,2017-09-17 02:00:00,0,0
380,2017-09-17 04:00:00,0,0
380,2017-09-17 06:00:00,4,0
380,2017-09-17 08:00:00,10,1
380,2017-09-17 10:00:00,1,1
380,2017-09-17 12:00:00,1,2
380,2017-09-17 14:00:00,2,3
380,2017-09-17 16:00:00,2,6
380,2017-09-17 18:00:00,2,6
380,2017-09-17 20:00:00,0,0
380,2017-09-17 22:00:00,1,0
380,2017-09-18 00:00:00,0,0
380,2017-09-18 02:00:00,0,0
380,2017-09-18 04:00:00,0,0
380,2017-09-18 06:00:00,3,0
380,2017-09-18 08:00:00,10,1
380,2017-09-18 10:00:00,1,1
380,2017-09-18 12:00:00,1,2
380,2017-09-18 14:00:00,3,4
380,2017-09-18 16:00:00,2,6
380,2017-09-18 18:00:00,2,6
380,2017-09-18 20:00:00,0,0
380,2017-09-18 22:00:00,1,0
380,2017-09-19 00:00:00,0,0
380,2017-09-19 02:00:00,0,0
380,2017-09-19 04:00:00,0,0
380,2017-09-19 06:00:00,3,0
380,2017-09-19 08:00:00,10,1
380,2017-09-19 10:00:00,1,1
380,2017-09-19 12:00:00,1,2
380,2017-09-19 14:00:00,3,4
380,2017-09-19 16:00:00,2,6
380,2017-09-19 18:00:00,2,7
380,2017-09-19 20:00:00,0,0
380,2017-09-19 22:00:00,1,0
381,2017-09-10 00:00:00,0,0
381,2017-09-10 02:00:00,0,0
381,2017-09-10 04:00:00,0,0
381,2017-09-10 06:00:00,1,0
381,2017-09-10 08:00:00,10,4
381,2017-09-10 10:00:00,6,2
381,2017-09-10 12:00:00,5,5
381,2017-09-10 14:00:00,6,7
381,2017-09-10 16:00:00,6,9
381,2017-09-10 18:00:00,6,8
381,2017-09-10 20:00:00,1,2
381,2017-09-10 22:00:00,1,1
381,2017-09-11 00:00:00,0,0
381,2017-09-11 02:00:00,0,0
381,2017-09-11 04:00:00,0,0
381,2017-09-11 06:00:00,1,0
381,2017-09-11 08:00:00,10,4
381,2017-09-11 10:00:00,6,2
381,2017-09-11 12:00:00,5,5
381,2017-09-11 14:00:00,6,7
381,2017-09-11 16:00:00,6,9
381,2017-09-11 18:00:00,6,8
381,2017-09-11 20:00:00,1,3
381,2017-09-11 22:00:00,0,1
381,2017-09-12 00:00:00,0,0
381,2017-09-12 02:00:00,0,0
381,2017-09-12 04:00:00,0,0
381,2017-09-12 06:00:00,1,0
381,2017-09-12 08:00:00,9,4
381,2017-09-12 10:00:00,5,2
381,2017-09-12 12:00:00,6,5
381,2017-09-12 14:00:00,6,6
381,2017-09-12 16:00:00,5,9
381,2017-09-12 18:00:00,6,8
381,2017-09-12 20:00:00,1,3
381,2017-09-12 22:00:00,0,1
381,2017-09-13 00:00:00,0,0
381,2017-09-13 02:00:00,0,0
381,2017-09-13 04:00:00,0,0
381,2017-09-13 06:00:00,1,0
381,2017-09-13 08:00:00,10,4
381,2017-09-13 10:00:00,5,2
381,2017-09-13 12:00:00,6,5
381,2017-09-13 14:00:00,6,6
381,2017-09-13 16:00:00,6,9
381,2017-09-13 18:00:00,7,9
381,2017-09-13 20:00:00,1,3
381,2017-09-13 22:00:00,0,0
381,2017-09-14 00:00:00,0,0
381,2017-09-14 02:00:00,0,0
381,2017-09-14 04:00:00,0,0
381,2017-09-14 06:00:00,1,0
381,2017-09-14 08:00:00,9,3
381,2017-09-14 10:00:00,4,2
381,2017-09-14 12:00:00,6,5
381,2017-09-14 14:00:00,5,5
381,2017-09-14 16:00:00,5,8
381,2017-09-14 18:00:00,7,10
381,2017-09-14 20:00:00,1,3
381,2017-09-14 22:00:00,0,0
381,2017-09-15 00:00:00,0,0
381,2017-09-15 02:00:00,0,0
381,2017-09-15 04:00:00,0,0
381,2017-09-15 06:00:00,1,0
381,2017-09-15 08:00:00,9,3
381,2017-09-15 10:00:00,4,2
381,2017-09-15 12:00:00,6,6
381,2017-09-15 14:00:00,5,5
381,2017-09-15 16:00:00,6,8
381,2017-09-15 18:00:00,7,11
381,2017-09-15 20:00:00,1,3
381,2017-09-15 22:00:00,1,1
381,2017-09-16 00:00:00,0,1
381,2017-09-16 02:00:00,0,0
